canonical_source_id,citation_id,classification,document_id,output_id,source_type,system,turn_id
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,5cfbc8c2-767a-43d2-b557-2c67c957335f,patient_information,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,5cfbc8c2-767a-43d2-b557-2c67c957335f,patient_information,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
91dfb1e3-dff7-4b57-92d0-c42302361948,C7,stored_unclassified,,8d5d2f28-96da-4ed3-834b-038e02f6d029,patient_information,long_context,9c059b8f-70b5-4672-8dc8-654f171c20cf
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,8d5d2f28-96da-4ed3-834b-038e02f6d029,patient_information,long_context,9c059b8f-70b5-4672-8dc8-654f171c20cf
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,81e3f812-5189-4518-8b28-4836fba563a3,patient_information,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,81e3f812-5189-4518-8b28-4836fba563a3,patient_information,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
bf6612ab-30cb-473d-90fc-f63f72980a9c,C6,stored_unclassified,,81e3f812-5189-4518-8b28-4836fba563a3,patient_information,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
91dfb1e3-dff7-4b57-92d0-c42302361948,C7,stored_unclassified,,81e3f812-5189-4518-8b28-4836fba563a3,patient_information,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,81e3f812-5189-4518-8b28-4836fba563a3,patient_information,long_context,45a09b1b-4f64-4364-b187-2a1f53bd8410
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,125904cf-500c-4a85-a7c3-755cd8b4fb1d,patient_information,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,09cc4b53-1e9a-4d67-937b-acf492206191,patient_information,long_context,402f82e8-2e12-4baf-8cd8-2fbfb0adcebe
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,09cc4b53-1e9a-4d67-937b-acf492206191,patient_information,long_context,402f82e8-2e12-4baf-8cd8-2fbfb0adcebe
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,999aa5f0-dab3-4ea0-93e0-c05ed72f9c27,patient_information,long_context,4cdbb6e1-8b18-46b0-9502-e2be6d51d303
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,999aa5f0-dab3-4ea0-93e0-c05ed72f9c27,patient_information,long_context,4cdbb6e1-8b18-46b0-9502-e2be6d51d303
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,c13db9de-70db-49e6-9878-1e1ccb9c5512,patient_information,long_context,b9a5c03c-e560-417f-81bd-d0f4d3d0ce56
91dfb1e3-dff7-4b57-92d0-c42302361948,C7,stored_unclassified,,c13db9de-70db-49e6-9878-1e1ccb9c5512,patient_information,long_context,b9a5c03c-e560-417f-81bd-d0f4d3d0ce56
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,48400f65-7c93-4f7f-b8ca-c0b8fe220e70,patient_information,long_context,e6d03a33-6867-4bd2-a20d-eeddc161fd14
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,e25ff511-0518-46dc-a1ab-a0af8eda3a1a,patient_information,long_context,c7847114-14f6-4c86-9522-68aa01bca115
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,e25ff511-0518-46dc-a1ab-a0af8eda3a1a,patient_information,long_context,c7847114-14f6-4c86-9522-68aa01bca115
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,e25ff511-0518-46dc-a1ab-a0af8eda3a1a,patient_information,long_context,c7847114-14f6-4c86-9522-68aa01bca115
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,c8f68c5e-0cc7-4810-bc30-f4cf5d16abe5,patient_information,long_context,2b5fe016-f803-4dde-a826-81a71cf5661e
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,c8f68c5e-0cc7-4810-bc30-f4cf5d16abe5,patient_information,long_context,2b5fe016-f803-4dde-a826-81a71cf5661e
91dfb1e3-dff7-4b57-92d0-c42302361948,C7,stored_unclassified,,c8f68c5e-0cc7-4810-bc30-f4cf5d16abe5,patient_information,long_context,2b5fe016-f803-4dde-a826-81a71cf5661e
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,05e3c4b6-4910-4087-8da8-b25d0bcdb8f6,document,rolling_summary,a7e4abec-6884-4001-acfb-f7c323a3ae76
39af198e-d840-49f1-9c33-0780b370d757,C6,stored_unclassified,,05e3c4b6-4910-4087-8da8-b25d0bcdb8f6,conversation,rolling_summary,a7e4abec-6884-4001-acfb-f7c323a3ae76
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,ee5bd7b2-92d1-4717-ab60-53f38cdc4990,patient_information,long_context,2ee4288c-b147-49f7-8849-625a3326d27f
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,ee5bd7b2-92d1-4717-ab60-53f38cdc4990,patient_information,long_context,2ee4288c-b147-49f7-8849-625a3326d27f
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,56deed35-2313-44c4-8cc1-9e685f5a9834,conversation,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,56deed35-2313-44c4-8cc1-9e685f5a9834,document,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,006b60b1-f4b3-4dcb-92b9-6d5e5dc5624f,patient_information,long_context,a716f57e-1409-44c7-9238-a542586e326f
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,410bfb87-9557-471f-be4a-502ae9050b92,conversation,rolling_summary,f71d2561-40c8-405a-a9f5-166dcad5b168
c6ca62fc-8554-4009-868c-d571c366ef0e,C2,stored_unclassified,,410bfb87-9557-471f-be4a-502ae9050b92,conversation,rolling_summary,f71d2561-40c8-405a-a9f5-166dcad5b168
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,410bfb87-9557-471f-be4a-502ae9050b92,patient_information,rolling_summary,f71d2561-40c8-405a-a9f5-166dcad5b168
aa836cec-1a9e-4c3b-a670-d260c01136a5,C4,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,410bfb87-9557-471f-be4a-502ae9050b92,document,rolling_summary,f71d2561-40c8-405a-a9f5-166dcad5b168
3a49520b-8fee-45f8-934d-9d52db21acf5,C5,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,410bfb87-9557-471f-be4a-502ae9050b92,document,rolling_summary,f71d2561-40c8-405a-a9f5-166dcad5b168
c6ca62fc-8554-4009-868c-d571c366ef0e,C2,stored_unclassified,,29b6d27a-bbdf-4857-a32d-590c6495ed7f,conversation,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,29b6d27a-bbdf-4857-a32d-590c6495ed7f,patient_information,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
3a49520b-8fee-45f8-934d-9d52db21acf5,C5,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,29b6d27a-bbdf-4857-a32d-590c6495ed7f,document,rolling_summary,6dd755b1-1ca7-44d0-8541-26a14d941ef0
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,c2d41ee9-efff-4cc2-ac03-84be0c55dd7e,patient_information,long_context,64d80cb5-c3fe-48f8-b255-fd129422d75e
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,c2d41ee9-efff-4cc2-ac03-84be0c55dd7e,patient_information,long_context,64d80cb5-c3fe-48f8-b255-fd129422d75e
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,c2d41ee9-efff-4cc2-ac03-84be0c55dd7e,patient_information,long_context,64d80cb5-c3fe-48f8-b255-fd129422d75e
91dfb1e3-dff7-4b57-92d0-c42302361948,C7,stored_unclassified,,c2d41ee9-efff-4cc2-ac03-84be0c55dd7e,patient_information,long_context,64d80cb5-c3fe-48f8-b255-fd129422d75e
bf6612ab-30cb-473d-90fc-f63f72980a9c,C6,stored_unclassified,,c2d41ee9-efff-4cc2-ac03-84be0c55dd7e,patient_information,long_context,64d80cb5-c3fe-48f8-b255-fd129422d75e
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,91736960-78a1-4285-8c26-0083eb302b05,patient_information,long_context,aa38fcfe-b5a2-418f-83d4-0379cb328727
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,04cb39c6-06a0-41bc-882e-dd713b8d9116,conversation,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
c6ca62fc-8554-4009-868c-d571c366ef0e,C2,stored_unclassified,,04cb39c6-06a0-41bc-882e-dd713b8d9116,conversation,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,04cb39c6-06a0-41bc-882e-dd713b8d9116,patient_information,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
aa836cec-1a9e-4c3b-a670-d260c01136a5,C4,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,04cb39c6-06a0-41bc-882e-dd713b8d9116,document,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
3a49520b-8fee-45f8-934d-9d52db21acf5,C5,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,04cb39c6-06a0-41bc-882e-dd713b8d9116,document,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
39af198e-d840-49f1-9c33-0780b370d757,C6,stored_unclassified,,04cb39c6-06a0-41bc-882e-dd713b8d9116,conversation,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,04cb39c6-06a0-41bc-882e-dd713b8d9116,document,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
df43e673-2678-44ab-86ee-2016f737e9cd,C8,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,04cb39c6-06a0-41bc-882e-dd713b8d9116,document,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
9fe1621d-2a1f-4690-96ba-cae5df236aec,C1,stored_unclassified,,27f490b6-ee82-44a3-b59a-feaba8e6f856,patient_information,long_context,10a5944e-ae3a-41c7-a929-2f0ae85c6cfa
66a24697-9176-49ad-a3c7-71d68813d9e1,C3,stored_unclassified,,27f490b6-ee82-44a3-b59a-feaba8e6f856,patient_information,long_context,10a5944e-ae3a-41c7-a929-2f0ae85c6cfa
66e57bbe-fb68-43c7-810c-23a150eaae26,C8,stored_unclassified,,ba56ad53-3415-43bb-b907-706e1b01fe89,patient_information,long_context,efd6b07c-6539-4b09-b948-4bad71b486e6
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,163e10bf-f46e-4d6c-9b6d-85b619a0cb7a,conversation,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,163e10bf-f46e-4d6c-9b6d-85b619a0cb7a,patient_information,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
3a49520b-8fee-45f8-934d-9d52db21acf5,C5,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,163e10bf-f46e-4d6c-9b6d-85b619a0cb7a,document,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,163e10bf-f46e-4d6c-9b6d-85b619a0cb7a,document,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,4d7a1ced-bbf2-4efe-87a9-bdb9d9eb3261,patient_information,rolling_summary,9c0ae2a5-3a8e-4c0d-9cd5-1fbdf2a2e34a
3a49520b-8fee-45f8-934d-9d52db21acf5,C5,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,4d7a1ced-bbf2-4efe-87a9-bdb9d9eb3261,document,rolling_summary,9c0ae2a5-3a8e-4c0d-9cd5-1fbdf2a2e34a
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,53b65c45-0a39-4468-8c70-8ed42f09f657,conversation,rolling_summary,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
39af198e-d840-49f1-9c33-0780b370d757,C6,stored_unclassified,,53b65c45-0a39-4468-8c70-8ed42f09f657,conversation,rolling_summary,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,53b65c45-0a39-4468-8c70-8ed42f09f657,document,rolling_summary,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,ec3c73f2-9a17-4687-bab4-640d5e414b86,conversation,rolling_summary,6c97691a-644a-4feb-9594-ea6c4dacf8f8
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,ec3c73f2-9a17-4687-bab4-640d5e414b86,patient_information,rolling_summary,6c97691a-644a-4feb-9594-ea6c4dacf8f8
3a49520b-8fee-45f8-934d-9d52db21acf5,C5,stored_unclassified,b29a2bb5-7d1d-4731-b714-6203d0d4b3b1,ec3c73f2-9a17-4687-bab4-640d5e414b86,document,rolling_summary,6c97691a-644a-4feb-9594-ea6c4dacf8f8
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,ec3c73f2-9a17-4687-bab4-640d5e414b86,document,rolling_summary,6c97691a-644a-4feb-9594-ea6c4dacf8f8
dee427c2-8e53-404e-8479-d7534917425a,C1,stored_unclassified,,9ee2c2f3-7afc-41db-a3aa-af8c8f4a213e,conversation,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,bc17fe2d-e1e8-4888-9fff-a0915b0a7bb2,document,rolling_summary,3f40fe40-b28a-443f-b2cc-2fbb414e7b72
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,4af8e547-1e7d-46fa-b093-c4339d55c0a2,conversation,rolling_summary,f3426894-397f-4144-b584-035328dce66b
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,4af8e547-1e7d-46fa-b093-c4339d55c0a2,patient_information,rolling_summary,f3426894-397f-4144-b584-035328dce66b
39af198e-d840-49f1-9c33-0780b370d757,C6,stored_unclassified,,4af8e547-1e7d-46fa-b093-c4339d55c0a2,conversation,rolling_summary,f3426894-397f-4144-b584-035328dce66b
c1b10f0c-5675-4c5f-bffc-f24e9f380099,C7,stored_unclassified,ea22f61d-c434-4ab6-a7c3-2b6b6925ebd2,4af8e547-1e7d-46fa-b093-c4339d55c0a2,document,rolling_summary,f3426894-397f-4144-b584-035328dce66b
c6ca62fc-8554-4009-868c-d571c366ef0e,C1,stored_unclassified,,3bc6e754-c7ba-4d3f-a7ec-c54ee2024488,conversation,rolling_summary,56f93f18-81bf-4dd6-acde-e6c540edaa6c
66e57bbe-fb68-43c7-810c-23a150eaae26,C3,stored_unclassified,,3bc6e754-c7ba-4d3f-a7ec-c54ee2024488,patient_information,rolling_summary,56f93f18-81bf-4dd6-acde-e6c540edaa6c
