applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,76601,76601,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hybrid_rag,97d07848-ba97-4af7-a3bd-1d2509841afa
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,76634,76634,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hybrid_rag,97d07848-ba97-4af7-a3bd-1d2509841afa
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,76601,76601,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hybrid_rag,97d07848-ba97-4af7-a3bd-1d2509841afa
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,314279,314279,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,long_context,da333ec3-38f6-4586-8641-39cec762cb59
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,11,11,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,long_context,da333ec3-38f6-4586-8641-39cec762cb59
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,314279,314279,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,long_context,da333ec3-38f6-4586-8641-39cec762cb59
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,314290,314290,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,long_context,da333ec3-38f6-4586-8641-39cec762cb59
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,314279,314279,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,long_context,da333ec3-38f6-4586-8641-39cec762cb59
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,37946,37946,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,csm,057d3252-33d1-4c93-82ff-7514419dac41
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,32,32,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,csm,057d3252-33d1-4c93-82ff-7514419dac41
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,37946,37946,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,csm,057d3252-33d1-4c93-82ff-7514419dac41
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,37978,37978,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,csm,057d3252-33d1-4c93-82ff-7514419dac41
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,37946,37946,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,csm,057d3252-33d1-4c93-82ff-7514419dac41
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,145559,145559,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hippo_rag,0e8810bb-1050-474a-8f25-0306243e3e3a
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,25,25,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hippo_rag,0e8810bb-1050-474a-8f25-0306243e3e3a
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,145559,145559,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hippo_rag,0e8810bb-1050-474a-8f25-0306243e3e3a
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,145584,145584,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hippo_rag,0e8810bb-1050-474a-8f25-0306243e3e3a
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,145559,145559,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hippo_rag,0e8810bb-1050-474a-8f25-0306243e3e3a
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,152754,152754,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,dense_rag,32c0aa97-55af-4efd-9b06-7b1bbf794298
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,41,41,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,dense_rag,32c0aa97-55af-4efd-9b06-7b1bbf794298
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,152754,152754,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,dense_rag,32c0aa97-55af-4efd-9b06-7b1bbf794298
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,152795,152795,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,dense_rag,32c0aa97-55af-4efd-9b06-7b1bbf794298
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,152754,152754,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,dense_rag,32c0aa97-55af-4efd-9b06-7b1bbf794298
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,28326,28326,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,rolling_summary,34fa137f-cf45-4e71-9910-98b63628ef9a
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,12,12,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,rolling_summary,34fa137f-cf45-4e71-9910-98b63628ef9a
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,28326,28326,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,rolling_summary,34fa137f-cf45-4e71-9910-98b63628ef9a
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,28338,28338,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,rolling_summary,34fa137f-cf45-4e71-9910-98b63628ef9a
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,28326,28326,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,rolling_summary,34fa137f-cf45-4e71-9910-98b63628ef9a
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,42706,42706,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,long_context,5fc8bda2-1746-4604-a0e2-6692490a3d43
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,9,9,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,long_context,5fc8bda2-1746-4604-a0e2-6692490a3d43
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,42706,42706,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,long_context,5fc8bda2-1746-4604-a0e2-6692490a3d43
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,42715,42715,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,long_context,5fc8bda2-1746-4604-a0e2-6692490a3d43
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,42706,42706,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,long_context,5fc8bda2-1746-4604-a0e2-6692490a3d43
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,305938,305938,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,graph_rag,70b57416-723f-4d77-8fe0-fb4595f60ca5
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,8,8,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,graph_rag,70b57416-723f-4d77-8fe0-fb4595f60ca5
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,305938,305938,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,graph_rag,70b57416-723f-4d77-8fe0-fb4595f60ca5
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,305946,305946,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,graph_rag,70b57416-723f-4d77-8fe0-fb4595f60ca5
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,305938,305938,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,graph_rag,70b57416-723f-4d77-8fe0-fb4595f60ca5
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,152365,152365,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hybrid_rag,7b5064ac-24d6-4660-9ec9-45044b6f718b
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,32,32,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hybrid_rag,7b5064ac-24d6-4660-9ec9-45044b6f718b
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,152365,152365,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hybrid_rag,7b5064ac-24d6-4660-9ec9-45044b6f718b
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,152397,152397,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hybrid_rag,7b5064ac-24d6-4660-9ec9-45044b6f718b
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,152365,152365,SYN-CSM-001,2128f0cd-89b6-4185-8900-c4f5d1553c59,2,,hybrid_rag,7b5064ac-24d6-4660-9ec9-45044b6f718b
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,73685,73685,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hippo_rag,1c451b2e-95f4-4e2a-beb9-df401293333a
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,24,24,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hippo_rag,1c451b2e-95f4-4e2a-beb9-df401293333a
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,73685,73685,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hippo_rag,1c451b2e-95f4-4e2a-beb9-df401293333a
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,73709,73709,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hippo_rag,1c451b2e-95f4-4e2a-beb9-df401293333a
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,73685,73685,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hippo_rag,1c451b2e-95f4-4e2a-beb9-df401293333a
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,41355,41355,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,rolling_summary,4e1aeb57-e320-4fd9-92e1-90b5dab35693
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,15,15,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,rolling_summary,4e1aeb57-e320-4fd9-92e1-90b5dab35693
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,41355,41355,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,rolling_summary,4e1aeb57-e320-4fd9-92e1-90b5dab35693
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,41370,41370,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,rolling_summary,4e1aeb57-e320-4fd9-92e1-90b5dab35693
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,41355,41355,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,rolling_summary,4e1aeb57-e320-4fd9-92e1-90b5dab35693
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,231773,231773,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hybrid_rag,701242fa-0684-44f4-a79d-47d55626b5ee
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,36,36,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hybrid_rag,701242fa-0684-44f4-a79d-47d55626b5ee
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,231773,231773,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hybrid_rag,701242fa-0684-44f4-a79d-47d55626b5ee
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,231809,231809,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hybrid_rag,701242fa-0684-44f4-a79d-47d55626b5ee
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,231773,231773,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,hybrid_rag,701242fa-0684-44f4-a79d-47d55626b5ee
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,79848,79848,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,graph_rag,89289001-4459-449f-8d3c-9cc288f36ff4
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,8,8,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,graph_rag,89289001-4459-449f-8d3c-9cc288f36ff4
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,79848,79848,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,graph_rag,89289001-4459-449f-8d3c-9cc288f36ff4
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,79856,79856,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,graph_rag,89289001-4459-449f-8d3c-9cc288f36ff4
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,79848,79848,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,graph_rag,89289001-4459-449f-8d3c-9cc288f36ff4
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,49099,49099,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,csm,b11fee85-dad6-4506-91b5-6f63386076c7
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,36,36,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,csm,b11fee85-dad6-4506-91b5-6f63386076c7
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,49099,49099,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,csm,b11fee85-dad6-4506-91b5-6f63386076c7
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,49135,49135,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,csm,b11fee85-dad6-4506-91b5-6f63386076c7
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,49099,49099,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,csm,b11fee85-dad6-4506-91b5-6f63386076c7
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,77764,77764,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,dense_rag,d9ffdd07-3101-40ff-b729-69301c4d268d
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,37,37,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,dense_rag,d9ffdd07-3101-40ff-b729-69301c4d268d
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,77764,77764,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,dense_rag,d9ffdd07-3101-40ff-b729-69301c4d268d
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,77801,77801,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,dense_rag,d9ffdd07-3101-40ff-b729-69301c4d268d
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,77764,77764,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,dense_rag,d9ffdd07-3101-40ff-b729-69301c4d268d
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,10561,10561,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,long_context,e2b68005-66aa-4e7e-83cb-ea135f9217e4
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,8,8,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,long_context,e2b68005-66aa-4e7e-83cb-ea135f9217e4
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,10561,10561,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,long_context,e2b68005-66aa-4e7e-83cb-ea135f9217e4
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,10569,10569,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,long_context,e2b68005-66aa-4e7e-83cb-ea135f9217e4
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,10561,10561,SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,,long_context,e2b68005-66aa-4e7e-83cb-ea135f9217e4
