metric_name,comparison,paired_sample_count,mean_difference,median_difference,effect_size,raw_p_value,adjusted_p_value,ci_low,ci_high,test_result,reason
answer_accuracy,csm_v3_vs_hybrid_rag,55,-0.06975384093031152,0.0,-0.29470910180913307,0.02660369873046875,0.04880064981846722,-0.12413755199049317,-0.014925558102028702,computed,NULL
answer_accuracy,csm_v3_vs_graph_rag,56,-0.08582548403976974,0.0,-0.36916748900978835,0.0025768280029296875,0.006315340761278496,-0.1457539682539683,-0.024808237397523154,computed,NULL
answer_accuracy,csm_v3_vs_hippo_rag,55,-0.05645021645021645,0.0,-0.2442494941855795,0.063568115234375,0.10273981867609798,-0.11219841269841271,0.008196969696969694,computed,NULL
answer_accuracy,csm_v3_vs_csm,55,-0.03139819245082402,0.0,-0.17879740703806282,0.3876953125,0.4770407343106996,-0.08206233386496543,0.010386363636363607,computed,NULL
contradiction_handling,csm_v3_vs_long_context,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
contradiction_handling,csm_v3_vs_rolling_summary,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
contradiction_handling,csm_v3_vs_dense_rag,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
contradiction_handling,csm_v3_vs_hybrid_rag,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
contradiction_handling,csm_v3_vs_graph_rag,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
contradiction_handling,csm_v3_vs_hippo_rag,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
contradiction_handling,csm_v3_vs_csm,1,0.0,0.0,NULL,NULL,NULL,0.0,0.0,N/A,insufficient_paired_observations
correction_recovery,csm_v3_vs_long_context,23,0.16304347826086957,0.0,0.5659187001286311,0.015625,0.030141129032258063,0.06521739130434782,0.2826086956521739,computed,NULL
correction_recovery,csm_v3_vs_rolling_summary,23,-0.16304347826086957,0.0,-0.5307524433834698,0.021484375,0.040401434748427674,-0.29347826086956524,-0.05434782608695652,computed,NULL
correction_recovery,csm_v3_vs_dense_rag,23,-0.08695652173913043,0.0,-0.3127161011382349,0.3876953125,0.47508564933401637,-0.20652173913043478,0.010869565217391304,computed,NULL
correction_recovery,csm_v3_vs_hybrid_rag,23,-0.08695652173913043,0.0,-0.3127161011382349,0.1796875,0.2570648923444976,-0.20652173913043478,0.01657608695652149,computed,NULL
correction_recovery,csm_v3_vs_graph_rag,23,-0.15217391304347827,0.0,-0.46636057078536813,0.0703125,0.11302923387096774,-0.2826086956521739,-0.03260869565217391,computed,NULL
correction_recovery,csm_v3_vs_hippo_rag,23,-0.08695652173913043,0.0,-0.2749127612564829,0.7265625,0.8228870738636364,-0.20652173913043478,0.021739130434782608,computed,NULL
correction_recovery,csm_v3_vs_csm,23,-0.10869565217391304,0.0,-0.4026441712805183,0.125,0.18411330049261085,-0.21739130434782608,-0.021739130434782608,computed,NULL
decision_f1,csm_v3_vs_long_context,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
decision_f1,csm_v3_vs_rolling_summary,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
decision_f1,csm_v3_vs_dense_rag,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
decision_f1,csm_v3_vs_hybrid_rag,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
decision_f1,csm_v3_vs_graph_rag,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
decision_f1,csm_v3_vs_hippo_rag,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
decision_f1,csm_v3_vs_csm,3,0.0,0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
evidence_support_rate,csm_v3_vs_long_context,48,0.027343750000000003,0.0,0.09311379759019173,0.44206833839416504,0.5329775531445781,-0.054090711805555546,0.11690538194444429,computed,NULL
evidence_support_rate,csm_v3_vs_rolling_summary,53,-0.06878930817610063,0.0,-0.3622089389920888,0.01690053939819336,0.03239270051320394,-0.11949685534591195,-0.017444968553459127,computed,NULL
evidence_support_rate,csm_v3_vs_dense_rag,55,-0.09712121212121211,0.0,-0.4524832809085775,0.0005350527353584766,0.0014677134667172892,-0.1552310606060606,-0.03945075757575759,computed,NULL
evidence_support_rate,csm_v3_vs_hybrid_rag,55,-0.11590909090909092,0.0,-0.507997668994794,1.049041748046875e-05,3.336845560276762e-05,-0.16500757575757574,-0.05913257575757578,computed,NULL
evidence_support_rate,csm_v3_vs_graph_rag,56,-0.14389880952380954,-0.04166666666666666,-0.643364618479995,4.649162292480469e-06,1.5275818961007254e-05,-0.2005394345238095,-0.08687500000000002,computed,NULL
evidence_support_rate,csm_v3_vs_hippo_rag,55,-0.11098484848484849,0.0,-0.5475222269595152,0.00017999112606048584,0.000527621046000836,-0.15891098484848484,-0.056818181818181816,computed,NULL
evidence_support_rate,csm_v3_vs_csm,55,-0.05995670995670995,0.0,-0.2980629567299553,0.02660369873046875,0.048209126790364584,-0.11373106060606061,-0.011074134199134215,computed,NULL
expected_calibration_error,csm_v3_vs_long_context,23,-0.0011594202898551017,-0.033333333333333284,-0.0038505078954082918,0.6776394844055176,0.7733366635009533,-0.12801086956521743,0.11292028985507241,computed,NULL
expected_calibration_error,csm_v3_vs_rolling_summary,42,-0.05980158730158732,-0.050000000000000044,-0.28058270782665706,0.0006795482549932785,0.001782323931956055,-0.11579365079365078,0.014007936507936487,computed,NULL
expected_calibration_error,csm_v3_vs_dense_rag,44,0.04855681818181814,0.04999999999999993,0.21146218541592668,0.0006061066312668117,0.0016180882388283635,-0.020404356060606088,0.11004356060606048,computed,NULL
expected_calibration_error,csm_v3_vs_hybrid_rag,40,0.013883333333333308,0.0025000000000000022,0.07175431486609767,0.49955983320251107,0.5927317068553604,-0.04552166666666668,0.07408583333333331,computed,NULL
expected_calibration_error,csm_v3_vs_graph_rag,43,-0.049778516057585855,-0.008333333333333318,-0.2688542261216823,0.417692190836533,0.5097549594290749,-0.11474736987818386,-0.004623477297895935,computed,NULL
expected_calibration_error,csm_v3_vs_hippo_rag,44,-0.07115530303030305,-0.029166666666666625,-0.3617564474878363,0.3367836351899314,0.4475480307635088,-0.13228551136363637,-0.019938446969697037,computed,NULL
expected_calibration_error,csm_v3_vs_csm,44,-0.07128733766233766,-0.0,-0.42038239621948564,0.03468966484069824,0.05794530607468589,-0.13224311417748918,-0.02785902326839827,computed,NULL
fabricated_citation_rate,csm_v3_vs_long_context,39,-0.008547008547008546,-0.0,-0.16012815380508716,NULL,NULL,-0.02564102564102564,0.0,computed,NULL
fabricated_citation_rate,csm_v3_vs_rolling_summary,49,-0.006802721088435374,-0.0,-0.14285714285714285,NULL,NULL,-0.02040816326530612,0.0,computed,NULL
fabricated_citation_rate,csm_v3_vs_dense_rag,49,-0.003092145949288806,-0.0,-0.056513412294945393,1.0,1.0,-0.02040816326530612,0.011131725417439703,computed,NULL
fabricated_citation_rate,csm_v3_vs_hybrid_rag,49,-0.006802721088435374,-0.0,-0.14285714285714285,NULL,NULL,-0.02040816326530612,0.0,computed,NULL
fabricated_citation_rate,csm_v3_vs_graph_rag,50,-0.006666666666666666,-0.0,-0.1414213562373095,NULL,NULL,-0.02,0.0,computed,NULL
fabricated_citation_rate,csm_v3_vs_hippo_rag,50,-0.006666666666666666,-0.0,-0.1414213562373095,NULL,NULL,-0.02,0.0,computed,NULL
fabricated_citation_rate,csm_v3_vs_csm,49,-0.006802721088435374,-0.0,-0.14285714285714285,NULL,NULL,-0.02040816326530612,0.0,computed,NULL
faithfulness,csm_v3_vs_long_context,48,0.027343750000000003,0.0,0.09311379759019173,0.44206833839416504,0.5308370810435957,-0.054090711805555546,0.11690538194444429,computed,NULL
faithfulness,csm_v3_vs_rolling_summary,53,-0.06878930817610063,0.0,-0.3622089389920888,0.01690053939819336,0.032186377579998815,-0.11949685534591195,-0.017444968553459127,computed,NULL
faithfulness,csm_v3_vs_dense_rag,55,-0.09712121212121211,0.0,-0.4524832809085775,0.0005350527353584766,0.0014543706170198592,-0.1552310606060606,-0.03945075757575759,computed,NULL
faithfulness,csm_v3_vs_hybrid_rag,55,-0.11590909090909092,0.0,-0.507997668994794,1.049041748046875e-05,3.3017208701685856e-05,-0.16500757575757574,-0.05913257575757578,computed,NULL
faithfulness,csm_v3_vs_graph_rag,56,-0.14389880952380954,-0.04166666666666666,-0.643364618479995,4.649162292480469e-06,1.5109777450561523e-05,-0.2005394345238095,-0.08687500000000002,computed,NULL
faithfulness,csm_v3_vs_hippo_rag,55,-0.11098484848484849,0.0,-0.5475222269595152,0.00017999112606048584,0.0005224985115736434,-0.15891098484848484,-0.056818181818181816,computed,NULL
faithfulness,csm_v3_vs_csm,55,-0.05995670995670995,0.0,-0.2980629567299553,0.02660369873046875,0.04763177197850393,-0.11373106060606061,-0.011074134199134215,computed,NULL
groundedness,csm_v3_vs_long_context,48,0.027343750000000003,0.0,0.09311379759019173,0.44206833839416504,0.5287137327194213,-0.054090711805555546,0.11690538194444429,computed,NULL
groundedness,csm_v3_vs_rolling_summary,53,-0.06878930817610063,0.0,-0.3622089389920888,0.01690053939819336,0.031982666329492496,-0.11949685534591195,-0.017444968553459127,computed,NULL
groundedness,csm_v3_vs_dense_rag,55,-0.09712121212121211,0.0,-0.4524832809085775,0.0005350527353584766,0.0014412681790286893,-0.1552310606060606,-0.03945075757575759,computed,NULL
groundedness,csm_v3_vs_hybrid_rag,55,-0.11590909090909092,0.0,-0.507997668994794,1.049041748046875e-05,3.2673279444376625e-05,-0.16500757575757574,-0.05913257575757578,computed,NULL
groundedness,csm_v3_vs_graph_rag,56,-0.14389880952380954,-0.04166666666666666,-0.643364618479995,4.649162292480469e-06,1.4947306725286669e-05,-0.2005394345238095,-0.08687500000000002,computed,NULL
groundedness,csm_v3_vs_hippo_rag,55,-0.11098484848484849,0.0,-0.5475222269595152,0.00017999112606048584,0.0005174744874238968,-0.15891098484848484,-0.056818181818181816,computed,NULL
groundedness,csm_v3_vs_csm,55,-0.05995670995670995,0.0,-0.2980629567299553,0.02660369873046875,0.047068082369290866,-0.11373106060606061,-0.011074134199134215,computed,NULL
hallucination_rate,csm_v3_vs_long_context,48,0.10590277777777778,-0.0,0.24948838627187042,0.09625244140625,0.1468340815330038,-0.01571180555555556,0.23784722222222224,computed,NULL
hallucination_rate,csm_v3_vs_rolling_summary,53,-0.11886792452830189,-0.0,-0.407252220509183,0.01171875,0.02367504222972973,-0.19976415094339622,-0.0480660377358491,computed,NULL
hallucination_rate,csm_v3_vs_dense_rag,55,-0.0696969696969697,-0.0,-0.2233021402306475,0.09228515625,0.14371490478515625,-0.14545454545454545,0.012121212121212121,computed,NULL
hallucination_rate,csm_v3_vs_hybrid_rag,55,-0.09393939393939395,-0.0,-0.3108589270132312,0.03857421875,0.06407606336805556,-0.1803787878787879,-0.019621212121212192,computed,NULL
hallucination_rate,csm_v3_vs_graph_rag,56,-0.1130952380952381,-0.0,-0.3975816167348283,0.01171875,0.02351614932885906,-0.19345238095238096,-0.044642857142857144,computed,NULL
hallucination_rate,csm_v3_vs_hippo_rag,55,-0.09696969696969697,-0.0,-0.37300661594108164,0.021484375,0.04014892578125,-0.16825757575757574,-0.03636363636363636,computed,NULL
hallucination_rate,csm_v3_vs_csm,55,-0.06363636363636364,-0.0,-0.26633458611265615,0.1796875,0.25462825829383884,-0.1318939393939394,-0.006060606060606058,computed,NULL
lineage_citation_f1,csm_v3_vs_long_context,39,-0.007676938446169217,0.0,-0.09854591381146327,1.0,1.0,-0.03622349872349872,0.01674660809276193,computed,NULL
lineage_citation_f1,csm_v3_vs_rolling_summary,49,-0.037970657908460624,-0.01282051282051283,-0.15901423463240744,0.0021024015732109547,0.005195190664380789,-0.10127045223683878,0.030502909166870356,computed,NULL
lineage_citation_f1,csm_v3_vs_dense_rag,49,-0.2256953550080367,-0.22222222222222224,-1.172348155565294,1.4551915228366852e-11,8.531416967218997e-11,-0.2851787729886578,-0.17295585679785241,computed,NULL
lineage_citation_f1,csm_v3_vs_hybrid_rag,49,-0.2857270998447418,-0.28571428571428575,-1.7067630097805038,1.1368683772161603e-13,1.0622613899613498e-12,-0.3307199939314237,-0.24096369051051628,computed,NULL
lineage_citation_f1,csm_v3_vs_graph_rag,50,-0.2732360618653886,-0.2706959706959707,-1.5605466865480342,2.6147972675971687e-12,1.8614866262179844e-11,-0.3249137779730285,-0.22688653276019058,computed,NULL
lineage_citation_f1,csm_v3_vs_hippo_rag,50,-0.2709488407584331,-0.2857142857142857,-1.6331244610025317,2.2737367544323206e-13,2.060143301743224e-12,-0.31278985922890107,-0.22542286621406396,computed,NULL
lineage_citation_f1,csm_v3_vs_csm,49,-0.059521600848131455,0.0,-0.38371595806203423,0.38331031799316406,0.475559274190689,-0.10466879350807923,-0.0178369405537773,computed,NULL
memory_update_accuracy,csm_v3_vs_long_context,12,-0.03333333333333333,0.0,-0.09526755791327432,1.0,1.0,-0.25,0.1341666666666659,computed,NULL
memory_update_accuracy,csm_v3_vs_rolling_summary,12,0.0,0.0,0.0,1.0,1.0,-0.25,0.25,computed,NULL
memory_update_accuracy,csm_v3_vs_dense_rag,12,-0.041666666666666664,0.0,-0.09255797206695066,1.0,1.0,-0.2916666666666667,0.16666666666666666,computed,NULL
memory_update_accuracy,csm_v3_vs_hybrid_rag,12,-0.125,0.0,-0.40219983326992187,0.5,0.5909090909090909,-0.2916666666666667,0.0,computed,NULL
memory_update_accuracy,csm_v3_vs_graph_rag,12,-0.16666666666666666,0.0,-0.5117663157191589,0.25,0.3444700460829493,-0.3333333333333333,-0.019791666666667613,computed,NULL
memory_update_accuracy,csm_v3_vs_hippo_rag,12,-0.375,0.0,-0.7769546554242184,0.0625,0.1015625,-0.6666666666666666,-0.16666666666666666,computed,NULL
memory_update_accuracy,csm_v3_vs_csm,12,-0.08333333333333333,0.0,-0.23221018200641197,1.0,1.0,-0.2916666666666667,0.125,computed,NULL
offline_csm_update_cost,csm_v3_vs_long_context,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
offline_csm_update_cost,csm_v3_vs_rolling_summary,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
offline_csm_update_cost,csm_v3_vs_dense_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
offline_csm_update_cost,csm_v3_vs_hybrid_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
offline_csm_update_cost,csm_v3_vs_graph_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
offline_csm_update_cost,csm_v3_vs_hippo_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
offline_csm_update_cost,csm_v3_vs_csm,60,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
online_query_cost,csm_v3_vs_long_context,60,-0.00018011749999999996,-0.00015120000000000002,-1.1934015898230936,1.0382663478969434e-11,7.219572977236885e-11,-0.00021860181249999991,-0.000142189,computed,NULL
online_query_cost,csm_v3_vs_rolling_summary,60,4.2342499999999997e-05,1.9200000000000006e-05,0.19196647056218652,0.36629400670329104,0.4761822087142783,-1.3506124999999991e-05,9.927324999999993e-05,computed,NULL
online_query_cost,csm_v3_vs_dense_rag,60,-5.728500000000001e-05,-5.280000000000001e-05,-0.34660692599446613,0.01348929373119186,0.0265348606949103,-9.496274999999997e-05,-1.689393750000002e-05,computed,NULL
online_query_cost,csm_v3_vs_hybrid_rag,60,-3.9349999999999994e-05,-2.9700000000000017e-05,-0.282826077024028,0.1550019040032606,0.22497849173288798,-7.533700000000001e-05,-4.3415625000000085e-06,computed,NULL
online_query_cost,csm_v3_vs_graph_rag,60,-3.89075e-05,-5.3100000000000044e-05,-0.21076085458030475,0.09246098107292373,0.14250429557115565,-8.740675e-05,7.933812499999993e-06,computed,NULL
online_query_cost,csm_v3_vs_hippo_rag,60,-3.0582499999999994e-05,-4.1850000000000014e-05,-0.17969141716788037,0.051893895928921435,0.08525425759751379,-7.188843749999999e-05,9.860937499999992e-06,computed,NULL
online_query_cost,csm_v3_vs_csm,60,7.618500000000003e-05,5.3100000000000044e-05,0.40801033196871417,0.0010657657791434353,0.0027471031721024754,3.305218750000002e-05,0.00012107037499999997,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_long_context,60,-12702.933333333332,-16959.0,-0.26900918935861834,1.0382663478969434e-11,7.055491773208774e-11,-22139.677916666667,235.92208333332624,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_rolling_summary,60,28705.6,33462.5,0.7719438562404691,3.183628737933597e-06,1.1198882266378182e-05,20048.600000000002,39062.518749999996,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_dense_rag,60,22052.283333333333,38051.0,0.5017365884077543,0.027340133868077935,0.047805263313188906,10290.4775,32481.659166666665,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_hybrid_rag,60,34749.26666666667,41631.5,0.6755058512433456,0.002670436282807066,0.006237972254369631,21257.328333333335,47530.99124999999,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_graph_rag,60,78978.01666666666,80696.5,2.115010045034101,1.734723475976807e-18,5.186823193170653e-16,69219.8975,89688.82791666666,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_hippo_rag,60,73918.46666666666,76287.0,2.592096576877418,1.734723475976807e-18,2.5934115965853266e-16,66120.65458333334,81044.63708333332,computed,NULL
operational_wall_clock_latency_ms,csm_v3_vs_csm,60,63762.35,65687.0,1.5846195605189524,9.084503982403902e-13,7.760761973539334e-12,53521.6475,73886.47333333333,computed,NULL
p95_latency,csm_v3_vs_long_context,60,-12681.916666666666,-16949.0,-0.2685587451662867,1.0382663478969434e-11,6.898703067137469e-11,-22121.392916666668,255.89333333332632,computed,NULL
p95_latency,csm_v3_vs_rolling_summary,60,28724.733333333334,33508.0,0.7723775578774049,3.183628737933597e-06,1.1068662705141228e-05,20065.015833333335,39082.32583333333,computed,NULL
p95_latency,csm_v3_vs_dense_rag,60,22048.5,38040.5,0.5016370247730199,0.027340133868077935,0.04725260130956823,10288.818333333333,32478.535416666666,computed,NULL
p95_latency,csm_v3_vs_hybrid_rag,60,34745.26666666667,41621.5,0.6754486246632097,0.002670436282807066,0.006095117927933685,21256.852916666667,47528.68166666666,computed,NULL
p95_latency,csm_v3_vs_graph_rag,60,78999.65,80711.5,2.1160104651562515,1.734723475976807e-18,1.7289410643902178e-16,69244.42083333334,89706.80375,computed,NULL
p95_latency,csm_v3_vs_hippo_rag,60,73922.91666666667,76282.0,2.5929634956838448,1.734723475976807e-18,1.2967057982926633e-16,66126.93125000001,81049.43208333332,computed,NULL
p95_latency,csm_v3_vs_csm,60,63753.8,65666.5,1.5846318422345096,9.084503982403902e-13,7.34126132632099e-12,53514.93833333333,73875.33625,computed,NULL
processing_latency_ms,csm_v3_vs_long_context,60,-12681.916666666666,-16949.0,-0.2685587451662867,1.0382663478969434e-11,6.748731261330132e-11,-22121.392916666668,255.89333333332632,computed,NULL
processing_latency_ms,csm_v3_vs_rolling_summary,60,28724.733333333334,33508.0,0.7723775578774049,3.183628737933597e-06,1.0941436697036155e-05,20065.015833333335,39082.32583333333,computed,NULL
processing_latency_ms,csm_v3_vs_dense_rag,60,22048.5,38040.5,0.5016370247730199,0.027340133868077935,0.04671257158031602,10288.818333333333,32478.535416666666,computed,NULL
processing_latency_ms,csm_v3_vs_hybrid_rag,60,34745.26666666667,41621.5,0.6754486246632097,0.002670436282807066,0.0059586600638754685,21256.852916666667,47528.68166666666,computed,NULL
processing_latency_ms,csm_v3_vs_graph_rag,60,78999.65,80711.5,2.1160104651562515,1.734723475976807e-18,1.0373646386341306e-16,69244.42083333334,89706.80375,computed,NULL
processing_latency_ms,csm_v3_vs_hippo_rag,60,73922.91666666667,76282.0,2.5929634956838448,1.734723475976807e-18,8.644705321951089e-17,66126.93125000001,81049.43208333332,computed,NULL
processing_latency_ms,csm_v3_vs_csm,60,63753.8,65666.5,1.5846318422345096,9.084503982403902e-13,6.964786386509658e-12,53514.93833333333,73875.33625,computed,NULL
provider_generation_latency_ms,csm_v3_vs_long_context,60,-12681.916666666666,-16949.0,-0.2685587451662867,1.0382663478969434e-11,6.605141234493321e-11,-22121.392916666668,255.89333333332632,computed,NULL
provider_generation_latency_ms,csm_v3_vs_rolling_summary,60,28724.733333333334,33508.0,0.7723775578774049,3.183628737933597e-06,1.081710218911529e-05,20065.015833333335,39082.32583333333,computed,NULL
provider_generation_latency_ms,csm_v3_vs_dense_rag,60,22048.5,38040.5,0.5016370247730199,0.027340133868077935,0.046184745912741826,10288.818333333333,32478.535416666666,computed,NULL
provider_generation_latency_ms,csm_v3_vs_hybrid_rag,60,34745.26666666667,41621.5,0.6754486246632097,0.002670436282807066,0.005828178456637319,21256.852916666667,47528.68166666666,computed,NULL
provider_generation_latency_ms,csm_v3_vs_graph_rag,60,78999.65,80711.5,2.1160104651562515,1.734723475976807e-18,7.409747418815219e-17,69244.42083333334,89706.80375,computed,NULL
provider_generation_latency_ms,csm_v3_vs_hippo_rag,60,73922.91666666667,76282.0,2.5929634956838448,1.734723475976807e-18,6.483528991463317e-17,66126.93125000001,81049.43208333332,computed,NULL
provider_generation_latency_ms,csm_v3_vs_csm,60,63753.8,65666.5,1.5846318422345096,9.084503982403902e-13,6.625040709118943e-12,53514.93833333333,73875.33625,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_long_context,60,-21.016666666666666,-14.0,-1.1898673084545273,1.734723475976807e-18,4.3223526609755445e-17,-25.635833333333334,-16.515833333333333,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_rolling_summary,60,-19.133333333333333,-12.5,-1.0772898469035939,6.253851603243987e-14,6.447936652999835e-13,-23.675416666666667,-14.765833333333335,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_dense_rag,60,3.783333333333333,11.0,0.2208256137714223,1.2146708022957309e-05,3.744191442128078e-05,-0.773333333333333,7.91208333333333,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_hybrid_rag,60,4.0,10.0,0.23466874554928174,1.9167786796225883e-05,5.731168252071539e-05,-0.3866666666666665,8.134166666666665,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_graph_rag,60,-21.633333333333333,-14.0,-1.260449338820906,1.734723475976807e-18,3.9898639947466563e-17,-25.985,-17.424583333333334,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_hippo_rag,60,-4.45,1.0,-0.2677200461933379,0.17700136477035816,0.25443946185738986,-8.759583333333333,-0.24125000000000038,computed,NULL
retrieval_activation_latency_ms,csm_v3_vs_csm,60,8.55,13.0,0.536781948335998,3.183628737933597e-06,1.0576722140468283e-05,4.423333333333334,12.65,computed,NULL
retrieval_precision,csm_v3_vs_long_context,60,0.016277056277056275,0.0,0.3398175693299391,0.00738525390625,0.015124595328553082,0.005873015873015872,0.029195887445887435,computed,NULL
retrieval_precision,csm_v3_vs_rolling_summary,60,-0.08772126022126021,-0.1111111111111111,-0.4779215262749497,0.00038813090293388086,0.0010845900932451437,-0.1314443843193843,-0.039969636844636856,computed,NULL
retrieval_precision,csm_v3_vs_dense_rag,60,-0.12682757057757063,-0.14285714285714285,-1.0960650421047295,1.0325821975243343e-08,4.474522855938782e-08,-0.15626824159636657,-0.09754491862304367,computed,NULL
retrieval_precision,csm_v3_vs_hybrid_rag,60,-0.12785526973026978,-0.14285714285714285,-1.2615639847196354,1.7539187463500028e-10,8.888503477265269e-10,-0.15119932555870055,-0.10261580491267995,computed,NULL
retrieval_precision,csm_v3_vs_graph_rag,60,-0.1208564814814815,-0.125,-1.1613699961698227,1.170292474039769e-10,6.479952772923906e-10,-0.1448213008056758,-0.09396105399230399,computed,NULL
retrieval_precision,csm_v3_vs_hippo_rag,60,-0.1260846560846561,-0.1369047619047619,-1.2313467744268831,1.170292474039769e-10,6.362135449779835e-10,-0.1515493326118326,-0.09920078763828764,computed,NULL
retrieval_precision,csm_v3_vs_csm,60,-0.022175324675324678,0.0,-0.31067437047940577,0.07075554598122835,0.11076391753082344,-0.03926799242424243,-0.0025348725348725487,computed,NULL
retrieval_recall,csm_v3_vs_long_context,60,0.015539452495974234,0.0,0.17522639894344766,0.2890625,0.3946561073059361,-0.005277777777777779,0.0406759259259259,computed,NULL
retrieval_recall,csm_v3_vs_rolling_summary,60,-0.14053835858183686,-0.05927938808373591,-0.47673336868497707,0.0006061066312668117,0.0016037688738829799,-0.21993732456821224,-0.06790033916030294,computed,NULL
retrieval_recall,csm_v3_vs_dense_rag,60,-0.32385390877238707,-0.2857142857142857,-1.430620123868868,8.881784197001252e-16,1.2645968928111306e-14,-0.38276078407803943,-0.26569178121261455,computed,NULL
retrieval_recall,csm_v3_vs_hybrid_rag,60,-0.3858652076586859,-0.4,-1.96242284087461,1.3877787807814457e-17,2.9638989675260876e-16,-0.43756477079348455,-0.3375809468141896,computed,NULL
