applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,123486,123486,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,graph_rag,4f84da9d-a1c5-4e08-b298-d96ca7847396
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,8,8,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,graph_rag,4f84da9d-a1c5-4e08-b298-d96ca7847396
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,123486,123486,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,graph_rag,4f84da9d-a1c5-4e08-b298-d96ca7847396
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,123494,123494,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,graph_rag,4f84da9d-a1c5-4e08-b298-d96ca7847396
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,123486,123486,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,graph_rag,4f84da9d-a1c5-4e08-b298-d96ca7847396
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126274,126274,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,csm,9d7ee87e-3c7e-4c58-bc18-20896416adda
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,40,40,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,csm,9d7ee87e-3c7e-4c58-bc18-20896416adda
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126274,126274,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,csm,9d7ee87e-3c7e-4c58-bc18-20896416adda
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126314,126314,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,csm,9d7ee87e-3c7e-4c58-bc18-20896416adda
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126274,126274,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,csm,9d7ee87e-3c7e-4c58-bc18-20896416adda
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,34446,34446,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,16,16,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,34446,34446,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,34462,34462,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,34446,34446,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,rolling_summary,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,5083,5083,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,10,10,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,5083,5083,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,5093,5093,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,5083,5083,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,long_context,c3f97057-f039-4213-aa2c-05b491b6bdd9
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,69377,69377,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,hybrid_rag,f853ff3d-0959-4037-bf03-89ecea6631de
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,35,35,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,hybrid_rag,f853ff3d-0959-4037-bf03-89ecea6631de
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,69377,69377,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,hybrid_rag,f853ff3d-0959-4037-bf03-89ecea6631de
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,69412,69412,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,hybrid_rag,f853ff3d-0959-4037-bf03-89ecea6631de
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,69377,69377,SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,,hybrid_rag,f853ff3d-0959-4037-bf03-89ecea6631de
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,66353,66353,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hybrid_rag,01b1e00e-b780-4103-abdb-7b1e75300d82
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,29,29,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hybrid_rag,01b1e00e-b780-4103-abdb-7b1e75300d82
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,66353,66353,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hybrid_rag,01b1e00e-b780-4103-abdb-7b1e75300d82
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,66382,66382,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hybrid_rag,01b1e00e-b780-4103-abdb-7b1e75300d82
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,66353,66353,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hybrid_rag,01b1e00e-b780-4103-abdb-7b1e75300d82
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126025,126025,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,graph_rag,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,6,6,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,graph_rag,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126025,126025,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,graph_rag,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126031,126031,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,graph_rag,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126025,126025,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,graph_rag,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,125596,125596,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hippo_rag,4d89b37d-a049-471a-9e11-d38fdaae1435
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,20,20,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hippo_rag,4d89b37d-a049-471a-9e11-d38fdaae1435
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,125596,125596,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hippo_rag,4d89b37d-a049-471a-9e11-d38fdaae1435
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,125616,125616,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hippo_rag,4d89b37d-a049-471a-9e11-d38fdaae1435
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,125596,125596,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,hippo_rag,4d89b37d-a049-471a-9e11-d38fdaae1435
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,62936,62936,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,dense_rag,6ae8336f-de9d-49fb-9d3d-f41563434cfe
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,33,33,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,dense_rag,6ae8336f-de9d-49fb-9d3d-f41563434cfe
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,62936,62936,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,dense_rag,6ae8336f-de9d-49fb-9d3d-f41563434cfe
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,62969,62969,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,dense_rag,6ae8336f-de9d-49fb-9d3d-f41563434cfe
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,62936,62936,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,dense_rag,6ae8336f-de9d-49fb-9d3d-f41563434cfe
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,40125,40125,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,7,7,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,40125,40125,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,40132,40132,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,40125,40125,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,rolling_summary,738b4a20-c8b0-45d0-b8c3-5fab21b52433
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,122121,122121,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,43,43,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,122121,122121,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,122164,122164,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,122121,122121,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,csm,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,5029,5029,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,6,6,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,5029,5029,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,5035,5035,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,5029,5029,SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,,long_context,d85773b2-88a0-4dd3-84c2-615bcbcd0a75
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,23801,23801,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,long_context,3e7a4b97-2eac-4a28-b1b8-7f9c66a49e7c
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,12,12,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,long_context,3e7a4b97-2eac-4a28-b1b8-7f9c66a49e7c
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,23801,23801,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,long_context,3e7a4b97-2eac-4a28-b1b8-7f9c66a49e7c
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,23813,23813,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,long_context,3e7a4b97-2eac-4a28-b1b8-7f9c66a49e7c
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,23801,23801,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,long_context,3e7a4b97-2eac-4a28-b1b8-7f9c66a49e7c
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,66439,66439,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,30,30,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,66439,66439,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,66469,66469,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,66439,66439,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,dense_rag,61ece6d7-28b7-47e5-99e4-3e322664d76c
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,122394,122394,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,csm,a758fcb3-ec76-40fe-a487-c180b2ee4bae
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,32,32,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,csm,a758fcb3-ec76-40fe-a487-c180b2ee4bae
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,122394,122394,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,csm,a758fcb3-ec76-40fe-a487-c180b2ee4bae
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,122426,122426,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,csm,a758fcb3-ec76-40fe-a487-c180b2ee4bae
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,122394,122394,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,csm,a758fcb3-ec76-40fe-a487-c180b2ee4bae
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,67297,67297,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,32,32,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,67297,67297,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,67329,67329,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,67297,67297,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hybrid_rag,c998e3ea-b802-44c9-babe-32fe6c296420
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,41758,41758,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,11,11,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,41758,41758,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,41769,41769,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,41758,41758,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,rolling_summary,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126353,126353,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,18,18,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126353,126353,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126371,126371,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126353,126353,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,hippo_rag,fb2e7e50-11eb-4cd4-9720-0adb628a521f
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126425,126425,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,7,7,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126425,126425,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126432,126432,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126425,126425,SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,,graph_rag,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
